id,atividade_economica,enquadramento,len_count,seq1,codigo_resumido,seq,name,taxa_anual,vida_util,method,method_number,method_period,journal_id:id,prorata_computation_type,state,asset_type
__Import_assets_models_MyCompany_00M-3.5,M-Outras actividades de serviços colectivos; sociais e pessoais,"3-Outras actividades recreativas, culturais e desportivas",3,M,M-3.5,3.50,Edificios destinados exclusivamente a espectáculos,2.00,50,"Straight Line", 600 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00M-3.6,M-Outras actividades de serviços colectivos; sociais e pessoais,"3-Outras actividades recreativas, culturais e desportivas",3,M,M-3.6,3.60,Decorações interiores; incluindo tapeçarias,20.00,5,"Straight Line", 60 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00M-3.7,M-Outras actividades de serviços colectivos; sociais e pessoais,"3-Outras actividades recreativas, culturais e desportivas",3,M,M-3.7,3.70,Cortinas metálicas contra incêndio,5.00,20,"Straight Line", 240 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00M-3.8,M-Outras actividades de serviços colectivos; sociais e pessoais,"3-Outras actividades recreativas, culturais e desportivas",3,M,M-3.8,3.80,Instalações desmontáveis,20.00,5,"Straight Line", 60 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00M-3.9,M-Outras actividades de serviços colectivos; sociais e pessoais,"3-Outras actividades recreativas, culturais e desportivas",3,M,M-3.9,3.90,Máquinas recreativas e de jogos de azar,20.00,5,"Straight Line", 60 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00M-3.10,M-Outras actividades de serviços colectivos; sociais e pessoais,"3-Outras actividades recreativas, culturais e desportivas",4,M,M-3.10,3.10,Outros equipamentos e aparelhos de uso específico,12.50,8,"Straight Line", 96 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00M-4.1.1,M-Outras actividades de serviços colectivos; sociais e pessoais,4-Serviços de higiene e de estética,5,M,M-4.1.1,4.1.1,Máquinas de lavagem; de centrifugação e de secagem,12.50,8,"Straight Line", 96 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00M-4.1.2,M-Outras actividades de serviços colectivos; sociais e pessoais,4-Serviços de higiene e de estética,5,M,M-4.1.2,4.1.2,Máquinas de limpeza a seco,12.50,8,"Straight Line", 96 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00M-4.1.3,M-Outras actividades de serviços colectivos; sociais e pessoais,4-Serviços de higiene e de estética,5,M,M-4.1.3,4.1.3,Outras máquinas e equipamentos de uso específico,14.29,7,"Straight Line", 84 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00M-4.2.1,M-Outras actividades de serviços colectivos; sociais e pessoais,4-Serviços de higiene e de estética,5,M,M-4.2.1,4.2.1,Cadeiras articuladas para salões de cabeleireiro e camas de massagens e estética,12.50,8,"Straight Line", 96 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00M-4.2.2,M-Outras actividades de serviços colectivos; sociais e pessoais,4-Serviços de higiene e de estética,5,M,M-4.2.2,4.2.2,Aparelhos e instrumentos para massagens; depilação; secagem e trabalhos similares,14.29,7,"Straight Line", 84 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00M-4.2.3,M-Outras actividades de serviços colectivos; sociais e pessoais,4-Serviços de higiene e de estética,5,M,M-4.2.3,4.2.3,Instalações de uso específico,10.00,10,"Straight Line", 120 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00M-4.2.4,M-Outras actividades de serviços colectivos; sociais e pessoais,4-Serviços de higiene e de estética,5,M,M-4.2.4,4.2.4,Roupas e fardas,33.33,3,"Straight Line", 36 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00M-4.2.5,M-Outras actividades de serviços colectivos; sociais e pessoais,4-Serviços de higiene e de estética,5,M,M-4.2.5,4.2.5,Aparelho eléctrico de sinalização acústica ou visual; sirenes contra roubos; alarmes; quadros indicadores,16.67,6,"Straight Line", 72 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00M-4.2.6,M-Outras actividades de serviços colectivos; sociais e pessoais,4-Serviços de higiene e de estética,5,M,M-4.2.6,4.2.6,Painéis indicadores com dispositivos de cristais líquidos; lcd; led para publicitários ,20.00,5,"Straight Line", 60 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00N-1,N- Activo incorpóreo,"1-Despesas de investigação e desenvolvimento, incluindo elementos de propriedade industrial como patentes, marcas, alvarás e processos de fabrico",1,N,N-1,1.00,Despesas de investigação e desenvolvimento; incluindo elementos de propriedade industrial como patentes; marcas; alvarás e processos de fabrico,20.00,5,"Straight Line", 60 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
